SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species,n_SepalLengthCm,n_SepalWidthCm,n_PetalLengthCm,n_PetalWidthCm,n_Species
5.315642229158606,3.1000032498700736,4.635284129771618,2.095841167060329,Iris-versicolor,5.316127810336864,3.0999505345842597,4.635870447844056,2.0944528871297994,Iris-virginica
6.6003496252706855,3.760192300799957,5.9322916702172055,0.7993054311863026,Iris-setosa,6.602305201558613,3.759945003277799,5.9288476054203745,0.8003364858110461,Iris-virginica
7.0886168588464065,2.996102899541911,5.183025348354208,0.7991093362716626,Iris-setosa,7.088808980479918,2.996994621570984,5.18347438972032,0.8010745374575726,Iris-virginica
7.61126248060736,2.873274110889577,4.703523995744333,1.6485876765168839,Iris-versicolor,7.609838545001714,2.8714819721323077,4.703407981539945,1.650755693786563,Iris-virginica
7.252659560786844,2.1159957256593103,4.948645757605867,0.9189592358766006,Iris-versicolor,7.251154979276557,2.114891069937524,4.950751780502362,0.9179853339420524,Iris-virginica
5.683328797297603,2.2825122447439083,5.020223416550581,1.749665145579616,Iris-versicolor,5.685157527345326,2.282424458700709,5.021927747988963,1.7506455430746213,Iris-virginica
4.938294330263712,3.484531044225327,2.915810703021462,0.7996227686368664,Iris-setosa,4.9384909386278855,3.4827639304773554,2.9152624901032604,0.8017622341185746,Iris-versicolor
6.131271704878309,3.0063842406030177,5.156963090406912,1.7497468944215975,Iris-versicolor,6.129611090779445,3.006941780144296,5.159862531154502,1.750434926036794,Iris-virginica
4.633125365419243,3.100362658804641,4.318869152021921,1.9115970698594391,Iris-versicolor,4.632499733907945,3.0990351381256747,4.318868070651518,1.910687668013416,Iris-virginica
6.480754786181954,3.532783917663295,3.9842707883884927,0.7995734472330707,Iris-setosa,6.482401139820479,3.5326910298092096,3.9894542117967884,0.8005845312718649,Iris-versicolor
5.582916439663003,3.1247186352074396,6.523526435089615,1.5513271847422467,Iris-versicolor,5.585415064727402,3.123339509783542,6.523152707114146,1.5490242610068996,Iris-virginica
6.654208687822688,2.4876565765282597,5.331866034600291,1.5506553613561047,Iris-versicolor,6.656110610323812,2.4872127266681905,5.331270902578284,1.549212272165399,Iris-virginica
5.721335731124646,3.2440109717799133,4.949915642608733,0.8021119119214812,Iris-versicolor,5.722048435251693,3.242856844550541,4.952020902886298,0.8013181259306442,Iris-virginica
4.657162055525716,2.086603539940443,5.257301861852777,0.799845379901766,Iris-setosa,4.655086995051485,2.0887812802691106,5.255851188397326,0.8018753223626522,Iris-virginica
5.963510047606054,3.334117828966102,4.826597061775387,0.799584478666319,Iris-setosa,5.963476884192283,3.33512317999606,4.825642964748872,0.8010682862126498,Iris-versicolor
5.107924349668394,3.656184152209366,1.3265778015801097,0.7987011744143582,Iris-setosa,5.104833229284466,3.6548546264153954,1.3267602542364112,0.800566195747101,Iris-versicolor
6.541154087306321,2.9056779728378546,4.3902493818344315,1.649040093534334,Iris-versicolor,6.5392457995805655,2.904746668664941,4.387548796207576,1.6503194871621918,Iris-virginica
5.588823270255076,2.8398066786723923,4.364334612534323,1.649666336718046,Iris-versicolor,5.588013614974256,2.8386128305388647,4.367659373723397,1.6504324934734278,Iris-virginica
5.0099687975643254,2.5176027925075695,2.3287196431812553,0.7999544150194398,Iris-setosa,5.010304321926206,2.515974397181491,2.3272278562835726,0.8017279854258754,Iris-versicolor
6.222153348896937,2.428753042261188,4.387597417416397,0.799424254607977,Iris-setosa,6.221069814212405,2.429606517484487,4.390656115860088,0.8014201899305414,Iris-versicolor
5.26506104970371,2.9340015181895547,5.594895616551659,0.799389606099391,Iris-setosa,5.2652550236763265,2.932944719494695,5.593164147259404,0.8010208906945454,Iris-virginica
6.747038094241795,3.7717497737946806,3.4827050250675,0.7986871624984042,Iris-setosa,6.749884556811752,3.773387682102725,3.481317361889605,0.8009523024821161,Iris-versicolor
7.7926391429316135,3.879420915906419,4.464741858810912,1.7513309045846346,Iris-versicolor,7.79050306841516,3.8779318645890437,4.464714060116703,1.7494140976766792,Iris-virginica
4.331793667155787,2.5544384379592717,4.7174130647046795,0.7996003113829301,Iris-setosa,4.334754518839909,2.5564211227913964,4.718336597499507,0.8009426242506044,Iris-versicolor
5.438392621069466,3.4664463664245595,4.127251822734139,0.798374820517391,Iris-setosa,5.441255993084419,3.4663535910460714,4.129441658045421,0.8004473895675276,Iris-versicolor
6.481379993229103,3.611052838732645,5.62330286567922,0.7986571922780762,Iris-setosa,6.480483510372286,3.6114156837840157,5.623050801852559,0.8005252827920853,Iris-virginica
7.069401860337469,3.848790089341021,2.717079619493447,0.7996542766424624,Iris-setosa,7.069377742679179,3.8493262676198112,2.7186372545454414,0.8011995107782853,Iris-versicolor
4.994347344675021,3.515380966761321,1.135656089016864,0.7989260976997047,Iris-setosa,4.994391620083737,3.51454472090697,1.135540605635152,0.8010016656795916,Iris-versicolor
5.5623501540492155,2.847074472721896,4.3288767007934865,1.648377339148455,Iris-versicolor,5.5620833714363105,2.845811245990295,4.330239222250158,1.6504227003264185,Iris-virginica
6.017254366094086,2.6785468472652147,4.562025098247127,1.6499735105030717,Iris-versicolor,6.015241084650107,2.67868353642964,4.564413989666268,1.6514071684193299,Iris-virginica
5.9172085335574955,3.2411945633882997,3.980443850140047,0.7984976646538594,Iris-setosa,5.917852844619358,3.24215411139251,3.9795411568534447,0.8005077142552786,Iris-versicolor
4.644730250640952,3.244598886368059,2.883085755720164,0.7992278858031657,Iris-setosa,4.6424870060658785,3.2454340306087017,2.8857183586130843,0.801206665700302,Iris-versicolor
5.837452442349798,3.4976773971757917,5.036826364960741,1.5502293661729631,Iris-versicolor,5.834207649943698,3.497028151366912,5.0371498699490935,1.5487442765764394,Iris-virginica
5.602228250845333,3.7044596796341644,3.3089247258563494,0.7993350492059873,Iris-setosa,5.6023765895162185,3.705079882446901,3.3078282996404242,0.8008785769281936,Iris-versicolor
4.508692712909304,3.1813117485446996,4.848731206308768,2.053960438088358,Iris-versicolor,4.509251287417262,3.1829071949835632,4.85314842962344,2.0538299274210177,Iris-virginica
4.934169558482438,2.3313071423651253,1.8702382254294907,1.6495820922665767,Iris-versicolor,4.937630186688721,2.33135972943752,1.8710759226906577,1.6501748181272142,Iris-virginica
5.566382959346911,2.9679489588782544,2.6138393515925253,0.7989538393172306,Iris-setosa,5.5661371838398415,2.966034662558397,2.6086797437501605,0.8005333910718643,Iris-versicolor
6.406348297763489,3.5773292165894475,5.916166064936219,0.799167897594845,Iris-setosa,6.407010333411224,3.57623878873611,5.913711367551302,0.8001752090974382,Iris-virginica
4.638837168841864,2.5637053506860417,3.736091021411145,0.7997005909911266,Iris-setosa,4.640664212778167,2.5622947083844,3.7390811175133276,0.8013186923225287,Iris-versicolor
6.745601313206821,2.748975214285269,5.7164545614394475,1.7491167465998207,Iris-versicolor,6.742349727266299,2.7488533907707584,5.71420265596494,1.7500372742901047,Iris-virginica
6.257800276835582,3.100723591415403,1.4500284787489315,2.191032165091263,Iris-versicolor,6.258259176860751,3.0993574534081736,1.4520986106725284,2.1932101721294885,Iris-virginica
4.553110190131386,3.0771185853574825,2.30612200224638,0.7994806214043664,Iris-setosa,4.5518775665899875,3.076469345566325,2.305549963891564,0.8008647415180696,Iris-versicolor
6.761574369027929,2.4198502513412676,3.649980372120747,0.7989216562280691,Iris-setosa,6.7642509500468115,2.4213771536254187,3.653713810179815,0.8009474417336554,Iris-versicolor
6.274232537450259,3.3912930217298682,4.696494100207181,0.7990319513318522,Iris-setosa,6.271865171732761,3.3932736236662953,4.696208992264058,0.800114927594275,Iris-versicolor
5.910003750456476,2.6259772449764265,4.375401917747422,1.6499328459643863,Iris-versicolor,5.9118887223336465,2.624451995608527,4.379978754131817,1.6502577582093738,Iris-virginica
6.305968337503083,3.528630298466999,3.856508097649244,0.7998039514719406,Iris-setosa,6.302530065222226,3.528413609304876,3.85753625915983,0.8011367620980381,Iris-versicolor
6.094652475481947,2.5182182035139435,4.6719135234916855,1.6491730086933858,Iris-versicolor,6.096568883805239,2.520170975502712,4.671458029116447,1.6507566664434545,Iris-virginica
6.532563167020258,2.832221991839056,5.277436209108005,1.7486248286293935,Iris-versicolor,6.5333065057706925,2.832424985115532,5.2767811147294195,1.7504391664353847,Iris-virginica
6.227617416970921,2.8780953740477964,4.4268234087969685,1.6499001931414228,Iris-versicolor,6.227574464686782,2.8775466235087737,4.428581573420777,1.6521060624348851,Iris-virginica
6.47526274191065,2.673445672242406,6.882073584750395,1.7490094949636439,Iris-versicolor,6.471988003218935,2.6716068814993585,6.884316282688117,1.7504137290122281,Iris-virginica
5.936725445157826,3.2952239891227166,5.372647792489739,0.798002700450692,Iris-setosa,5.936545031480043,3.2937334394248556,5.375351358817259,0.8001092981970723,Iris-virginica
5.843742172132693,2.6277868795515626,4.465257636218768,1.6495043212704927,Iris-versicolor,5.847081289054321,2.629239299903667,4.4637132399411374,1.6514914738989495,Iris-virginica
6.156866437874706,2.602481130587596,1.6889305010695053,0.7989649196129065,Iris-setosa,6.155841305993155,2.6006271816046165,1.6915401631179476,0.8008422301191579,Iris-versicolor
5.224978128475407,3.385129510348805,4.731662384945052,1.6489370556042875,Iris-versicolor,5.22355656748851,3.3837049399586707,4.733292239293181,1.6500408313662511,Iris-virginica
5.571649857378313,4.171677833396706,4.370088589174768,0.7990195397129651,Iris-setosa,5.571222497238036,4.173078897798206,4.368039534206667,0.8000014338977027,Iris-versicolor
6.613949440030797,3.2299935660240022,1.4306207848467043,0.799849525800665,Iris-setosa,6.614631693783484,3.2294707074563633,1.4267289298646144,0.8004643110094761,Iris-versicolor
7.301225434411826,2.650834844987305,4.949758015820637,1.0855838324359202,Iris-versicolor,7.30313014500176,2.652623054159699,4.950590802849794,1.0873624346898603,Iris-virginica
6.060914859661076,2.8614992965728363,5.0101179707024786,1.7483471941037767,Iris-versicolor,6.062883646160983,2.8620395480708165,5.008403165791927,1.7504659393095687,Iris-virginica
6.166731309372057,3.4296902911333533,2.279818682659772,0.7994691356244807,Iris-setosa,6.167024803724748,3.4287156092304234,2.278553036841892,0.800868202184951,Iris-versicolor
6.070504873473241,2.9739164175476716,4.570786227416269,1.6493519054436414,Iris-versicolor,6.070244996997842,2.9740862169632263,4.567518675372126,1.6504052443080102,Iris-virginica
5.680915370481346,3.5580527168114675,3.05774754201769,0.7985083230311419,Iris-setosa,5.680419565818106,3.5571817636267986,3.057900733985206,0.8006527192615186,Iris-versicolor
6.117257565790334,3.5595427593026128,1.7902981446499961,1.6494852101998734,Iris-versicolor,6.11761800170593,3.558392421472825,1.7904820955300556,1.6509718009977605,Iris-virginica
6.862811753172011,4.137091961783142,4.426824759365443,0.7991874031577414,Iris-setosa,6.865612808795857,4.136972194983923,4.426437847497487,0.8002128944167993,Iris-versicolor
6.103799980549849,3.0422152524622548,3.529900719970756,0.7999835274383224,Iris-setosa,6.105828956869563,3.042036107978005,3.5304391638637127,0.8007995304946572,Iris-versicolor
4.812133212394717,3.1870412870823093,4.519573281995325,0.7987899049115178,Iris-setosa,4.811553461244589,3.1870301121536766,4.515904751854402,0.8003889109510886,Iris-versicolor
6.09218953963948,3.4805590988116637,1.5513148948687734,0.7991529444957937,Iris-setosa,6.090316390894695,3.4818618070827707,1.55096993061259,0.8000569854691751,Iris-versicolor
6.895051575065405,3.0563301809665715,4.885936338095822,1.6484248569764346,Iris-versicolor,6.892907368953369,3.056572132078869,4.885418816218494,1.6502552401106358,Iris-virginica
5.4143252209777835,3.508065957024374,3.634167166665245,0.7998696882738692,Iris-setosa,5.413670978006342,3.5080345637619588,3.635445379523429,0.8018349189126289,Iris-versicolor
6.008467445843039,2.609861236050929,4.948071547091408,1.4611104636201213,Iris-versicolor,6.009433633922927,2.609805466667575,4.950367902962438,1.4616210711486854,Iris-virginica
6.122221578325006,2.6788013357216545,5.171928843893823,1.749839063323427,Iris-versicolor,6.119981197605996,2.678325563836338,5.17337525293111,1.7521430975898256,Iris-virginica
5.04105896117322,2.9966272838306667,1.5679234029156959,1.6486610821509928,Iris-versicolor,5.040109930731954,2.9965066679176613,1.5681837189475867,1.6500695280275295,Iris-virginica
5.1240679403397325,3.8458658964317114,2.4926926669838734,0.799005696591973,Iris-setosa,5.1256336619173934,3.8460485588605593,2.490939867030186,0.8010628045783161,Iris-versicolor
5.879269953781188,3.577850497991089,1.6108833873231165,0.7985961669210403,Iris-setosa,5.879706796984478,3.576855649732008,1.6096899500397623,0.8009026447895325,Iris-versicolor
4.626682570372031,2.9959525591246554,4.595566870351995,0.7997605139899508,Iris-setosa,4.628778042156327,2.9982501393855765,4.5933672688653,0.8014716075965853,Iris-versicolor
5.965953513927181,2.6176246864004207,1.357540356937819,0.7979852659126466,Iris-setosa,5.965902593574077,2.615609777395717,1.3590799292464724,0.8002650983094549,Iris-versicolor
4.704457378282992,2.5290247118658273,2.9085020372823855,1.6485802084427545,Iris-versicolor,4.7042809104720416,2.5287742466029424,2.9057869314118294,1.6501540935306764,Iris-virginica
6.099330589263505,2.956913688557973,5.415942885758547,1.7484423309231008,Iris-versicolor,6.100679746583361,2.956375896699386,5.41482264007824,1.750266673007753,Iris-virginica
6.096987951262669,4.1681138489321095,5.978956387994374,0.7982377094226223,Iris-setosa,6.096064993072766,4.168263506787721,5.975407779528126,0.8005042970977658,Iris-virginica
6.765513443431006,2.3776464170617833,5.303581481934422,0.7997690582351943,Iris-setosa,6.766597984515688,2.3772412812593435,5.3057721609267015,0.8004974858972765,Iris-virginica
5.396590903771281,3.1012952055983867,2.1619846518630204,2.067586158660785,Iris-versicolor,5.398542718936841,3.09932777597691,2.1620342535044097,2.0681149429710133,Iris-virginica
5.574072574187891,2.4418791616304794,1.2391722933724176,0.7995650012627783,Iris-setosa,5.5751773253126835,2.442966767542288,1.2387463761810324,0.8012601486218461,Iris-versicolor
6.915461194893695,3.3429169880485436,4.5667365721749045,0.799671484916438,Iris-setosa,6.9154578085003475,3.343452048174581,4.5661687927381625,0.8001250218647364,Iris-versicolor
4.534478806438283,3.9873906922188707,3.902472058900322,0.7989346030329061,Iris-setosa,4.536136619686232,3.987714106225432,3.9035994282154576,0.8007588847515921,Iris-versicolor
5.225386312189634,3.615284410526747,5.021371848100976,0.799906804695013,Iris-setosa,5.228428568593855,3.616276968812418,5.022483191411335,0.8004069180148434,Iris-virginica
6.2564686984635705,3.1745048534839477,4.29824090862832,0.7996487866711898,Iris-setosa,6.256495281768595,3.174336386036391,4.29680398475121,0.8006653177875992,Iris-versicolor
6.55084679653138,3.1796567231074664,4.848853343575337,1.8774571228292727,Iris-versicolor,6.552703710284555,3.177904517070117,4.851488727821591,1.8762234588949822,Iris-virginica
6.241252321845756,3.7980523113891844,2.296671095803239,0.7992717933798406,Iris-setosa,6.238790485474304,3.7994743321624846,2.2962913106693326,0.8015024138517663,Iris-versicolor
5.740702268294995,3.380283433182966,1.3458185966032907,0.7988315291530439,Iris-setosa,5.7389337437441705,3.380793164625618,1.342845733709064,0.800958166843263,Iris-versicolor
4.446443393183379,2.7219983698399606,4.24800844385857,0.7991259933276489,Iris-setosa,4.446368332182583,2.7226549960658764,4.249135898859531,0.8001731623284387,Iris-versicolor
6.142899147751148,3.061661453652444,3.907171404169132,1.6499522137321707,Iris-versicolor,6.141338878356216,3.060537866318857,3.907404357630954,1.6511401885856474,Iris-virginica
5.299452892692793,4.03628295555265,4.520888870951603,0.7994270065436256,Iris-setosa,5.300901149386893,4.037357533907346,4.522453905538961,0.8011913057736414,Iris-versicolor
5.0030388046093925,2.6531862210954476,2.301363321501678,0.79866475932944,Iris-setosa,5.001167653610193,2.653095930632432,2.29987371244154,0.8001768942264488,Iris-versicolor
4.963342241076344,2.4931039608737016,4.025723859443323,0.799318203623101,Iris-setosa,4.965648716353435,2.492061884936683,4.025355940156297,0.8005076623414025,Iris-versicolor
4.961397642419487,3.444318442224758,5.162119943922925,0.7985902401787791,Iris-setosa,4.962222134297936,3.4445445404421418,5.161942834799205,0.8000074302732088,Iris-virginica
5.200857300417569,3.2764518987504303,5.566387793258595,1.7498165151844434,Iris-versicolor,5.200224374550057,3.275237126032684,5.571484124630434,1.7505862438423427,Iris-virginica
5.929284399090322,3.0125205612655948,5.476793571265412,0.7998222526131288,Iris-setosa,5.929264212691379,3.0122900907289134,5.475551959992073,0.8011747434331081,Iris-virginica
4.820790282373536,3.0287713810182946,2.419527535031253,0.7996959904520438,Iris-setosa,4.819130959095907,3.0283942633127454,2.4177906372183613,0.8017110580265584,Iris-versicolor
6.357283408365459,2.1294421006805937,4.321101790091825,0.7999389668299898,Iris-setosa,6.35532418269895,2.1286417030995937,4.321138414438269,0.800407217943436,Iris-versicolor
5.3931787774058355,3.382771409870257,4.580522409110494,0.7991808063617721,Iris-setosa,5.392714195745351,3.383095848205101,4.5805021768679515,0.8013918317335239,Iris-versicolor
6.298031818288524,4.127948178341047,5.096311437871358,1.5503416833600319,Iris-versicolor,6.297455795045107,4.1279763600757295,5.09618164129408,1.5482610656139122,Iris-virginica
6.793926390064545,3.2409320871343374,4.907440687178267,1.6484900093378734,Iris-versicolor,6.794961628613562,3.2390996516688295,4.908189776586029,1.6502015782951007,Iris-virginica
5.346329926762728,3.513928149557275,4.565042502243293,0.7981154589368784,Iris-setosa,5.34604516834836,3.5124579298823044,4.565884508909266,0.8003510173003054,Iris-versicolor
4.837416944024967,2.892403643829455,3.6470362084623384,0.7996656538729494,Iris-setosa,4.838687127051782,2.892518848173123,3.643886813354249,0.8007915936572998,Iris-versicolor
4.7486872520650465,2.8776488489033523,1.8256707363008051,0.7987117294420353,Iris-setosa,4.747955765939431,2.878601666037643,1.8230604579847653,0.8005604191559904,Iris-versicolor
4.886655613024923,3.648080042122745,2.6151841975736856,0.7986556677403567,Iris-setosa,4.886882096323506,3.6488172807563304,2.620603638527186,0.8001946546601862,Iris-versicolor
4.853849138196861,3.697435482404638,3.4464118602952087,0.7997656371124312,Iris-setosa,4.852641737337351,3.6983878266060053,3.44701939319379,0.8008250218402372,Iris-versicolor
5.323379180255527,2.6899498978721974,6.4437927397014825,0.7999033724172264,Iris-setosa,5.324789877102706,2.6914201082834657,6.445385141686432,0.8022487770575937,Iris-virginica
6.05233881038193,2.719698874806521,5.29806703744648,1.5511655973275689,Iris-versicolor,6.053298412570431,2.718465042211264,5.297759240072379,1.54922338636097,Iris-virginica
5.167931983643848,2.4675484147212674,4.252158190518396,0.7991167243739647,Iris-setosa,5.169179304223836,2.4678725695857313,4.251144992641704,0.8001767745186401,Iris-versicolor
5.974578470488795,3.4543389856741062,3.5437885872034194,0.7995293728076897,Iris-setosa,5.972731475680996,3.4557513913197284,3.538796837745626,0.8018973592145711,Iris-versicolor
6.030651360871913,2.0405167789506824,5.844010191659505,1.7493749165435584,Iris-versicolor,6.03383096014241,2.0424672573293687,5.844031422740108,1.7504119790768717,Iris-virginica
5.151536630702604,3.414663538567359,5.110292825226484,0.7990525782228682,Iris-setosa,5.152202977646247,3.415242324316994,5.1133449809581695,0.8001396012643452,Iris-virginica
5.911363366492638,2.5516359140940184,4.949441678167421,1.4245964349766909,Iris-versicolor,5.912220879440365,2.5524959369537616,4.950156787617991,1.4246435308737955,Iris-virginica
4.612242540562568,2.529308184264381,3.2885503235403353,0.7981099270740021,Iris-setosa,4.612442669551914,2.5301192498997604,3.2875514577351685,0.8002868649550154,Iris-versicolor
4.880007915507086,3.4945362835465765,3.6630540774492166,0.7993986897018981,Iris-setosa,4.878433017380357,3.494386400967764,3.663720175949043,0.8005853294855393,Iris-versicolor
4.5080928107512515,3.1286692850316076,1.4973821645664733,0.799595798590794,Iris-setosa,4.50702138168138,3.127694401165529,1.5000632736964647,0.8006224557130579,Iris-versicolor
